Country,date,total_cases,new_cases,total_deaths,new_deaths,population,population_density,median_age,gdp_per_capita,cvd_death_rate,Overall Life Expectancy,Female Life Expectancy,Male Life Expectancy,Number of doctors per 1000 people
Sweden,2020-01-30,0.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-01-31,0.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-01,1.0,1.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-02,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-03,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-04,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-05,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-06,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-07,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-08,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-09,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-10,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-11,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-12,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-13,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-14,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-15,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-16,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-17,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-18,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-19,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-20,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-21,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-22,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-23,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-24,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-25,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-26,1.0,0.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-27,2.0,1.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-28,7.0,5.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-02-29,12.0,5.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-01,13.0,1.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-02,14.0,1.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-03,15.0,1.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-04,24.0,9.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-05,35.0,11.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-06,61.0,26.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-07,137.0,76.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-08,161.0,24.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-09,203.0,42.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-10,248.0,45.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-11,326.0,78.0,0.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-12,462.0,136.0,1.0,1.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-13,620.0,158.0,1.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-14,775.0,155.0,1.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-15,924.0,149.0,1.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-16,1032.0,108.0,3.0,2.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-17,1121.0,89.0,7.0,4.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-18,1167.0,46.0,8.0,1.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-19,1301.0,134.0,10.0,2.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-20,1423.0,122.0,10.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-21,1623.0,200.0,16.0,6.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-22,1746.0,123.0,20.0,4.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-23,1906.0,160.0,21.0,1.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-24,2016.0,110.0,25.0,4.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-25,2272.0,256.0,36.0,11.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-26,2510.0,238.0,42.0,6.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-27,2806.0,296.0,66.0,24.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-28,3046.0,240.0,92.0,26.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-29,3447.0,401.0,102.0,10.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-30,3700.0,253.0,110.0,8.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-03-31,4028.0,328.0,146.0,36.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-01,4435.0,407.0,180.0,34.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-02,4947.0,512.0,239.0,59.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-03,5466.0,519.0,282.0,43.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-04,6078.0,612.0,333.0,51.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-05,6443.0,365.0,373.0,40.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-06,6830.0,387.0,401.0,28.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-07,7206.0,376.0,477.0,76.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-08,7693.0,487.0,591.0,114.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-09,8419.0,726.0,687.0,96.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-10,9141.0,722.0,793.0,106.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-11,9685.0,544.0,870.0,77.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-12,10151.0,466.0,887.0,17.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-13,10483.0,332.0,899.0,12.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-14,10948.0,465.0,919.0,20.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-15,11445.0,497.0,1033.0,114.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-16,11927.0,482.0,1203.0,170.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-17,12540.0,613.0,1333.0,130.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-18,13216.0,676.0,1400.0,67.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-19,13822.0,606.0,1511.0,111.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-20,14385.0,563.0,1540.0,29.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-21,14777.0,392.0,1580.0,40.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-22,15322.0,545.0,1765.0,185.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-23,16004.0,682.0,1937.0,172.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-24,16755.0,751.0,2021.0,84.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-25,17567.0,812.0,2152.0,131.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-26,18177.0,610.0,2192.0,40.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-27,18640.0,463.0,2194.0,2.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-28,18926.0,286.0,2274.0,80.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-29,19621.0,695.0,2355.0,81.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-04-30,20302.0,681.0,2462.0,107.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-01,21092.0,790.0,2586.0,124.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-02,21520.0,428.0,2653.0,67.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-03,22082.0,562.0,2669.0,16.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-04,22317.0,235.0,2679.0,10.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-05,22721.0,404.0,2769.0,90.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-06,23216.0,495.0,2854.0,85.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-07,23918.0,702.0,2941.0,87.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-08,24623.0,705.0,3040.0,99.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-09,25265.0,642.0,3175.0,135.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-10,25921.0,656.0,3220.0,45.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-11,26322.0,401.0,3225.0,5.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-12,26670.0,348.0,3256.0,31.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-13,27272.0,602.0,3313.0,57.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-14,27909.0,637.0,3460.0,147.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-15,28582.0,673.0,3529.0,69.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-16,29207.0,625.0,3646.0,117.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-17,29677.0,470.0,3674.0,28.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-18,30143.0,466.0,3679.0,5.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-19,30377.0,234.0,3698.0,19.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-20,30799.0,422.0,3743.0,45.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-21,31523.0,724.0,3831.0,88.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-22,32172.0,649.0,3871.0,40.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-23,32809.0,637.0,3925.0,54.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-24,33188.0,379.0,3992.0,67.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-25,33459.0,271.0,3998.0,6.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-26,33843.0,384.0,4029.0,31.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-27,34440.0,597.0,4125.0,96.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-28,35088.0,648.0,4220.0,95.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-29,35727.0,639.0,4266.0,46.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-30,36476.0,749.0,4350.0,84.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-05-31,37113.0,637.0,4395.0,45.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-01,37542.0,429.0,4395.0,0.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-02,37814.0,272.0,4403.0,8.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-03,38589.0,775.0,4468.0,65.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-04,40803.0,2214.0,4542.0,74.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-05,41883.0,1080.0,4562.0,20.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-06,42939.0,1056.0,4639.0,77.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-07,43887.0,948.0,4656.0,17.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-08,44730.0,843.0,4659.0,3.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-09,45133.0,403.0,4694.0,35.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-10,45924.0,791.0,4717.0,23.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-11,46814.0,890.0,4795.0,78.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-12,48288.0,1474.0,4814.0,19.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Sweden,2020-06-13,49684.0,1396.0,4854.0,40.0,10099270.0,24.718000000000004,41.0,46949.282999999996,133.982,82.7,84.4,80.9,4.0368
Switzerland,2019-12-31,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-01,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-02,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-03,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-04,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-05,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-06,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-07,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-08,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-09,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-10,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-11,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-12,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-13,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-14,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-15,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-16,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-17,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-18,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-19,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-20,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-21,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-22,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-23,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-24,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-25,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-26,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-27,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-28,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-29,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-30,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-01-31,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-01,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-02,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-03,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-04,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-05,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-06,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-07,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-08,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-09,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-10,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-11,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-12,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-13,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-14,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-15,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
Switzerland,2020-02-16,0.0,0.0,0.0,0.0,8654618.0,214.243,43.1,57410.166,99.73899999999999,83.4,85.3,81.1,4.0737
